prob,parents_age,child_age,gender
8.8497430757447e-4,51,4,female
8.8497430757447e-4,52,4,female
8.8497430757447e-4,53,4,female
0,54,4,female
0,55,4,female
0,56,4,female
0,57,4,female
0,58,4,female
0,59,4,female
0,60,4,female
0,61,4,female
0,62,4,female
0,63,4,female
0,64,4,female
0,65,4,female
0,66,4,female
0,67,4,female
0,68,4,female
0,69,4,female
0,70,4,female
0,71,4,female
0,72,4,female
0,73,4,female
0,74,4,female
0,75,4,female
0,76,4,female
0,77,4,female
0,78,4,female
0,79,4,female
0,80,4,female
0,81,4,female
0,82,4,female
0,83,4,female
0,84,4,female
0,85,4,female
0,86,4,female
0,87,4,female
0,88,4,female
0,89,4,female
0,90,4,female
0,91,4,female
0,92,4,female
0,93,4,female
0,94,4,female
0,95,4,female
0,96,4,female
0,97,4,female
0,98,4,female
0,99,4,female
0,100,4,female
0,1,5,female
0,2,5,female
0,3,5,female
0,4,5,female
0,5,5,female
0,6,5,female
0,7,5,female
0,8,5,female
0,9,5,female
0,10,5,female
0,11,5,female
0,12,5,female
0,13,5,female
0,14,5,female
0,15,5,female
0,16,5,female
0,17,5,female
0,18,5,female
0,19,5,female
0.0599788346534871,20,5,female
0.0599788346534871,21,5,female
0.0599788346534871,22,5,female
0.0599788346534871,23,5,female
0.0599788346534871,24,5,female
0.116823726174648,25,5,female
0.116823726174648,26,5,female
0.116823726174648,27,5,female
0.116823726174648,28,5,female
0.116823726174648,29,5,female
0.109922194246546,30,5,female
0.109922194246546,31,5,female
0.109922194246546,32,5,female
0.109922194246546,33,5,female
0.109922194246546,34,5,female
0.0860412701508353,35,5,female
0.0860412701508353,36,5,female
0.0860412701508353,37,5,female
0.0860412701508353,38,5,female
0.0860412701508353,39,5,female
0.0453089468373087,40,5,female
0.0453089468373087,41,5,female
0.0453089468373087,42,5,female
0.0453089468373087,43,5,female
0.0453089468373087,44,5,female
0.00976992320506468,45,5,female
0.00976992320506468,46,5,female
0.00976992320506468,47,5,female
0.00976992320506468,48,5,female
0.00976992320506468,49,5,female
9.55956936782871e-4,50,5,female
9.55956936782871e-4,51,5,female
9.55956936782871e-4,52,5,female
9.55956936782871e-4,53,5,female
9.55956936782871e-4,54,5,female
0,55,5,female
0,56,5,female
0,57,5,female
0,58,5,female
0,59,5,female
0,60,5,female
0,61,5,female
0,62,5,female
0,63,5,female
0,64,5,female
0,65,5,female
0,66,5,female
0,67,5,female
0,68,5,female
0,69,5,female
0,70,5,female
0,71,5,female
0,72,5,female
0,73,5,female
0,74,5,female
0,75,5,female
0,76,5,female
0,77,5,female
0,78,5,female
0,79,5,female
0,80,5,female
0,81,5,female
0,82,5,female
0,83,5,female
0,84,5,female
0,85,5,female
0,86,5,female
0,87,5,female
0,88,5,female
0,89,5,female
0,90,5,female
0,91,5,female
0,92,5,female
0,93,5,female
0,94,5,female
0,95,5,female
0,96,5,female
0,97,5,female
0,98,5,female
0,99,5,female
0,100,5,female
0,1,6,female
0,2,6,female
0,3,6,female
0,4,6,female
0,5,6,female
0,6,6,female
0,7,6,female
0,8,6,female
0,9,6,female
0,10,6,female
0,11,6,female
0,12,6,female
0,13,6,female
0,14,6,female
0,15,6,female
0,16,6,female
0,17,6,female
0,18,6,female
0,19,6,female
0,20,6,female
0.0616254621890141,21,6,female
0.0616254621890141,22,6,female
0.0616254621890141,23,6,female
0.0616254621890141,24,6,female
0.0616254621890141,25,6,female
0.118906520001383,26,6,female
0.118906520001383,27,6,female
0.118906520001383,28,6,female
0.118906520001383,29,6,female
0.118906520001383,30,6,female
0.111502791165121,31,6,female
0.111502791165121,32,6,female
0.111502791165121,33,6,female
0.111502791165121,34,6,female
0.111502791165121,35,6,female
0.0870929778111509,36,6,female
0.0870929778111509,37,6,female
0.0870929778111509,38,6,female
0.0870929778111509,39,6,female
0.0870929778111509,40,6,female
0.0460527957839778,41,6,female
0.0460527957839778,42,6,female
0.0460527957839778,43,6,female
0.0460527957839778,44,6,female
0.0460527957839778,45,6,female
0.00990402289940051,46,6,female
0.00990402289940051,47,6,female
0.00990402289940051,48,6,female
0.00990402289940051,49,6,female
0.00990402289940051,50,6,female
0.0010225977068553,51,6,female
0.0010225977068553,52,6,female
0.0010225977068553,53,6,female
0.0010225977068553,54,6,female
0.0010225977068553,55,6,female
0,56,6,female
0,57,6,female
0,58,6,female
0,59,6,female
0,60,6,female
0,61,6,female
0,62,6,female
0,63,6,female
0,64,6,female
0,65,6,female
0,66,6,female
0,67,6,female
0,68,6,female
0,69,6,female
0,70,6,female
0,71,6,female
0,72,6,female
0,73,6,female
0,74,6,female
0,75,6,female
0,76,6,female
0,77,6,female
0,78,6,female
0,79,6,female
0,80,6,female
0,81,6,female
0,82,6,female
0,83,6,female
0,84,6,female
0,85,6,female
0,86,6,female
0,87,6,female
0,88,6,female
0,89,6,female
0,90,6,female
0,91,6,female
0,92,6,female
0,93,6,female
0,94,6,female
0,95,6,female
0,96,6,female
0,97,6,female
0,98,6,female
0,99,6,female
0,100,6,female
0,1,7,female
0,2,7,female
0,3,7,female
0,4,7,female
0,5,7,female
0,6,7,female
0,7,7,female
0,8,7,female
0,9,7,female
0,10,7,female
0,11,7,female
0,12,7,female
0,13,7,female
0,14,7,female
0,15,7,female
0,16,7,female
0,17,7,female
0,18,7,female
0,19,7,female
0,20,7,female
0,21,7,female
0.0631829297723312,22,7,female
0.0631829297723312,23,7,female
0.0631829297723312,24,7,female
0.0631829297723312,25,7,female
0.0631829297723312,26,7,female
0.120927541761036,27,7,female
0.120927541761036,28,7,female
0.120927541761036,29,7,female
0.120927541761036,30,7,female
0.120927541761036,31,7,female
0.113117175469503,32,7,female
0.113117175469503,33,7,female
0.113117175469503,34,7,female
0.113117175469503,35,7,female
0.113117175469503,36,7,female
0.0881755557022505,37,7,female
0.0881755557022505,38,7,female
0.0881755557022505,39,7,female
0.0881755557022505,40,7,female
0.0881755557022505,41,7,female
0.0468761646615913,42,7,female
0.0468761646615913,43,7,female
0.0468761646615913,44,7,female
0.0468761646615913,45,7,female
0.0468761646615913,46,7,female
0.0102029952611698,47,7,female
0.0102029952611698,48,7,female
0.0102029952611698,49,7,female
0.0102029952611698,50,7,female
0.0102029952611698,51,7,female
0.00109695609580231,52,7,female
0.00109695609580231,53,7,female
0.00109695609580231,54,7,female
0.00109695609580231,55,7,female
0.00109695609580231,56,7,female
0,57,7,female
0,58,7,female
0,59,7,female
0,60,7,female
0,61,7,female
0,62,7,female
0,63,7,female
0,64,7,female
0,65,7,female
0,66,7,female
0,67,7,female
0,68,7,female
0,69,7,female
0,70,7,female
0,71,7,female
0,72,7,female
0,73,7,female
0,74,7,female
0,75,7,female
0,76,7,female
0,77,7,female
0,78,7,female
0,79,7,female
0,80,7,female
0,81,7,female
0,82,7,female
0,83,7,female
0,84,7,female
0,85,7,female
0,86,7,female
0,87,7,female
0,88,7,female
0,89,7,female
0,90,7,female
0,91,7,female
0,92,7,female
0,93,7,female
0,94,7,female
0,95,7,female
0,96,7,female
0,97,7,female
0,98,7,female
0,99,7,female
0,100,7,female
0,1,8,female
0,2,8,female
0,3,8,female
0,4,8,female
0,5,8,female
0,6,8,female
0,7,8,female
0,8,8,female
0,9,8,female
0,10,8,female
0,11,8,female
0,12,8,female
0,13,8,female
0,14,8,female
0,15,8,female
0,16,8,female
0,17,8,female
0,18,8,female
0,19,8,female
0,20,8,female
0,21,8,female
0,22,8,female
0.0644943866365158,23,8,female
0.0644943866365158,24,8,female
0.0644943866365158,25,8,female
0.0644943866365158,26,8,female
0.0644943866365158,27,8,female
0.122916678419928,28,8,female
0.122916678419928,29,8,female
0.122916678419928,30,8,female
0.122916678419928,31,8,female
0.122916678419928,32,8,female
0.114732230474275,33,8,female
0.114732230474275,34,8,female
0.114732230474275,35,8,female
0.114732230474275,36,8,female
0.114732230474275,37,8,female
0.0893343245662282,38,8,female
0.0893343245662282,39,8,female
0.0893343245662282,40,8,female
0.0893343245662282,41,8,female
0.0893343245662282,42,8,female
0.0477664187001819,43,8,female
0.0477664187001819,44,8,female
0.0477664187001819,45,8,female
0.0477664187001819,46,8,female
0.0477664187001819,47,8,female
0.0106826006348898,48,8,female
0.0106826006348898,49,8,female
0.0106826006348898,50,8,female
0.0106826006348898,51,8,female
0.0106826006348898,52,8,female
0.00117830248032731,53,8,female
0.00117830248032731,54,8,female
0.00117830248032731,55,8,female
0.00117830248032731,56,8,female
0.00117830248032731,57,8,female
0,58,8,female
0,59,8,female
0,60,8,female
0,61,8,female
0,62,8,female
0,63,8,female
0,64,8,female
0,65,8,female
0,66,8,female
0,67,8,female
0,68,8,female
0,69,8,female
0,70,8,female
0,71,8,female
0,72,8,female
0,73,8,female
0,74,8,female
0,75,8,female
0,76,8,female
0,77,8,female
0,78,8,female
0,79,8,female
0,80,8,female
0,81,8,female
0,82,8,female
0,83,8,female
0,84,8,female
0,85,8,female
0,86,8,female
0,87,8,female
0,88,8,female
0,89,8,female
0,90,8,female
0,91,8,female
0,92,8,female
0,93,8,female
0,94,8,female
0,95,8,female
0,96,8,female
0,97,8,female
0,98,8,female
0,99,8,female
0,100,8,female
0,1,9,female
0,2,9,female
0,3,9,female
0,4,9,female
0,5,9,female
0,6,9,female
0,7,9,female
0,8,9,female
0,9,9,female
0,10,9,female
0,11,9,female
0,12,9,female
0,13,9,female
0,14,9,female
0,15,9,female
0,16,9,female
0,17,9,female
0,18,9,female
0,19,9,female
0,20,9,female
0,21,9,female
0,22,9,female
0,23,9,female
0.0654599331155344,24,9,female
0.0654599331155344,25,9,female
0.0654599331155344,26,9,female
0.0654599331155344,27,9,female
0.0654599331155344,28,9,female
0.124887822412279,29,9,female
0.124887822412279,30,9,female
0.124887822412279,31,9,female
0.124887822412279,32,9,female
0.124887822412279,33,9,female
0.116384681851904,34,9,female
0.116384681851904,35,9,female
0.116384681851904,36,9,female
0.116384681851904,37,9,female
0.116384681851904,38,9,female
0.0906317322686892,39,9,female
0.0906317322686892,40,9,female
0.0906317322686892,41,9,female
0.0906317322686892,42,9,female
0.0906317322686892,43,9,female
0.0486962947739247,44,9,female
0.0486962947739247,45,9,female
0.0486962947739247,46,9,female
0.0486962947739247,47,9,female
0.0486962947739247,48,9,female
0.0111786500458691,49,9,female
0.0111786500458691,50,9,female
0.0111786500458691,51,9,female
0.0111786500458691,52,9,female
0.0111786500458691,53,9,female
0.00126640007102256,54,9,female
0.00126640007102256,55,9,female
0.00126640007102256,56,9,female
0.00126640007102256,57,9,female
0.00126640007102256,58,9,female
0,59,9,female
0,60,9,female
0,61,9,female
0,62,9,female
0,63,9,female
0,64,9,female
0,65,9,female
0,66,9,female
0,67,9,female
0,68,9,female
0,69,9,female
0,70,9,female
0,71,9,female
0,72,9,female
0,73,9,female
0,74,9,female
0,75,9,female
0,76,9,female
0,77,9,female
0,78,9,female
0,79,9,female
0,80,9,female
0,81,9,female
0,82,9,female
0,83,9,female
0,84,9,female
0,85,9,female
0,86,9,female
0,87,9,female
0,88,9,female
0,89,9,female
0,90,9,female
0,91,9,female
0,92,9,female
0,93,9,female
0,94,9,female
0,95,9,female
0,96,9,female
0,97,9,female
0,98,9,female
0,99,9,female
0,100,9,female
0,1,10,female
0,2,10,female
0,3,10,female
0,4,10,female
0,5,10,female
0,6,10,female
0,7,10,female
0,8,10,female
0,9,10,female
0,10,10,female
0,11,10,female
0,12,10,female
0,13,10,female
0,14,10,female
0,15,10,female
0,16,10,female
0,17,10,female
0,18,10,female
0,19,10,female
0,20,10,female
0,21,10,female
0,22,10,female
0,23,10,female
0,24,10,female
0.0660522602270654,25,10,female
0.0660522602270654,26,10,female
0.0660522602270654,27,10,female
0.0660522602270654,28,10,female
0.0660522602270654,29,10,female
0.126818711466394,30,10,female
0.126818711466394,31,10,female
0.126818711466394,32,10,female
0.126818711466394,33,10,female
0.126818711466394,34,10,female
0.118026999868723,35,10,female
0.118026999868723,36,10,female
0.118026999868723,37,10,female
0.118026999868723,38,10,female
0.118026999868723,39,10,female
0.0919948413687878,40,10,female
0.0919948413687878,41,10,female
0.0919948413687878,42,10,female
0.0919948413687878,43,10,female
0.0919948413687878,44,10,female
0.0496508370977043,45,10,female
0.0496508370977043,46,10,female
0.0496508370977043,47,10,female
0.0496508370977043,48,10,female
0.0496508370977043,49,10,female
0.0116820664651081,50,10,female
0.0116820664651081,51,10,female
0.0116820664651081,52,10,female
0.0116820664651081,53,10,female
0.0116820664651081,54,10,female
0.00136172098270239,55,10,female
0.00136172098270239,56,10,female
0.00136172098270239,57,10,female
0.00136172098270239,58,10,female
0.00136172098270239,59,10,female
0,60,10,female
0,61,10,female
0,62,10,female
0,63,10,female
0,64,10,female
0,65,10,female
0,66,10,female
0,67,10,female
0,68,10,female
0,69,10,female
0,70,10,female
0,71,10,female
0,72,10,female
0,73,10,female
0,74,10,female
0,75,10,female
0,76,10,female
0,77,10,female
0,78,10,female
0,79,10,female
0,80,10,female
0,81,10,female
0,82,10,female
0,83,10,female
0,84,10,female
0,85,10,female
0,86,10,female
0,87,10,female
0,88,10,female
0,89,10,female
0,90,10,female
0,91,10,female
0,92,10,female
0,93,10,female
0,94,10,female
0,95,10,female
0,96,10,female
0,97,10,female
0,98,10,female
0,99,10,female
0,100,10,female
0,1,11,female
0,2,11,female
0,3,11,female
0,4,11,female
0,5,11,female
0,6,11,female
0,7,11,female
0,8,11,female
0,9,11,female
0,10,11,female
0,11,11,female
0,12,11,female
0,13,11,female
0,14,11,female
0,15,11,female
0,16,11,female
0,17,11,female
0,18,11,female
0,19,11,female
0,20,11,female
0,21,11,female
0,22,11,female
0,23,11,female
0,24,11,female
0,25,11,female
0.0664875661652768,26,11,female
0.0664875661652768,27,11,female
0.0664875661652768,28,11,female
0.0664875661652768,29,11,female
0.0664875661652768,30,11,female
0.128801648104614,31,11,female
0.128801648104614,32,11,female
0.128801648104614,33,11,female
0.128801648104614,34,11,female
0.128801648104614,35,11,female
0.119770373286786,36,11,female
0.119770373286786,37,11,female
0.119770373286786,38,11,female
0.119770373286786,39,11,female
0.119770373286786,40,11,female
0.0934580041562707,41,11,female
0.0934580041562707,42,11,female
0.0934580041562707,43,11,female
0.0934580041562707,44,11,female
0.0934580041562707,45,11,female
0.0506609706075637,46,11,female
0.0506609706075637,47,11,female
0.0506609706075637,48,11,female
0.0506609706075637,49,11,female
0.0506609706075637,50,11,female
0.0122129656764532,51,11,female
0.0122129656764532,52,11,female
0.0122129656764532,53,11,female
0.0122129656764532,54,11,female
0.0122129656764532,55,11,female
0.0014673428224485,56,11,female
0.0014673428224485,57,11,female
0.0014673428224485,58,11,female
0.0014673428224485,59,11,female
0.0014673428224485,60,11,female
0,61,11,female
0,62,11,female
0,63,11,female
0,64,11,female
0,65,11,female
0,66,11,female
0,67,11,female
0,68,11,female
0,69,11,female
0,70,11,female
0,71,11,female
0,72,11,female
0,73,11,female
0,74,11,female
0,75,11,female
0,76,11,female
0,77,11,female
0,78,11,female
0,79,11,female
0,80,11,female
0,81,11,female
0,82,11,female
0,83,11,female
0,84,11,female
0,85,11,female
0,86,11,female
0,87,11,female
0,88,11,female
0,89,11,female
0,90,11,female
0,91,11,female
0,92,11,female
0,93,11,female
0,94,11,female
0,95,11,female
0,96,11,female
0,97,11,female
0,98,11,female
0,99,11,female
0,100,11,female
0,1,12,female
0,2,12,female
0,3,12,female
0,4,12,female
0,5,12,female
0,6,12,female
0,7,12,female
0,8,12,female
0,9,12,female
0,10,12,female
0,11,12,female
0,12,12,female
0,13,12,female
0,14,12,female
0,15,12,female
0,16,12,female
0,17,12,female
0,18,12,female
0,19,12,female
0,20,12,female
0,21,12,female
0,22,12,female
0,23,12,female
0,24,12,female
0,25,12,female
0,26,12,female
0.0669005829788619,27,12,female
0.0669005829788619,28,12,female
0.0669005829788619,29,12,female
0.0669005829788619,30,12,female
0.0669005829788619,31,12,female
0.130762717342648,32,12,female
0.130762717342648,33,12,female
0.130762717342648,34,12,female
0.130762717342648,35,12,female
0.130762717342648,36,12,female
0.121538246532226,37,12,female
0.121538246532226,38,12,female
0.121538246532226,39,12,female
0.121538246532226,40,12,female
0.121538246532226,41,12,female
0.0949065767183349,42,12,female
0.0949065767183349,43,12,female
0.0949065767183349,44,12,female
0.0949065767183349,45,12,female
0.0949065767183349,46,12,female
0.0516532942236761,47,12,female
0.0516532942236761,48,12,female
0.0516532942236761,49,12,female
0.0516532942236761,50,12,female
0.0516532942236761,51,12,female
0.0127691435092675,52,12,female
0.0127691435092675,53,12,female
0.0127691435092675,54,12,female
0.0127691435092675,55,12,female
0.0127691435092675,56,12,female
0.00158769853620547,57,12,female
0.00158769853620547,58,12,female
0.00158769853620547,59,12,female
0.00158769853620547,60,12,female
0.00158769853620547,61,12,female
0,62,12,female
0,63,12,female
0,64,12,female
0,65,12,female
0,66,12,female
0,67,12,female
0,68,12,female
0,69,12,female
0,70,12,female
0,71,12,female
0,72,12,female
0,73,12,female
0,74,12,female
0,75,12,female
0,76,12,female
0,77,12,female
0,78,12,female
0,79,12,female
0,80,12,female
0,81,12,female
0,82,12,female
0,83,12,female
0,84,12,female
0,85,12,female
0,86,12,female
0,87,12,female
0,88,12,female
0,89,12,female
0,90,12,female
0,91,12,female
0,92,12,female
0,93,12,female
0,94,12,female
0,95,12,female
0,96,12,female
0,97,12,female
0,98,12,female
0,99,12,female
0,100,12,female
0,1,13,female
0,2,13,female
0,3,13,female
0,4,13,female
0,5,13,female
0,6,13,female
0,7,13,female
0,8,13,female
0,9,13,female
0,10,13,female
0,11,13,female
0,12,13,female
0,13,13,female
0,14,13,female
0,15,13,female
0,16,13,female
0,17,13,female
0,18,13,female
0,19,13,female
0,20,13,female
0,21,13,female
0,22,13,female
0,23,13,female
0,24,13,female
0,25,13,female
0,26,13,female
0,27,13,female
0.0673769103027259,28,13,female
0.0673769103027259,29,13,female
0.0673769103027259,30,13,female
0.0673769103027259,31,13,female
0.0673769103027259,32,13,female
0.132665222845306,33,13,female
0.132665222845306,34,13,female
0.132665222845306,35,13,female
0.132665222845306,36,13,female
0.132665222845306,37,13,female
0.123297108825825,38,13,female
0.123297108825825,39,13,female
0.123297108825825,40,13,female
0.123297108825825,41,13,female
0.123297108825825,42,13,female
0.0962661061089375,43,13,female
